university_name,group_code,sample_major_name,suggested_majors,in_simple,auto_filled
新疆政法学院,201,专业组201,,NO,NO
上海视觉艺术学院,201,专业组201,,NO,NO
武汉学院,201,专业组201,,NO,NO
"广
长沙理工大学城南学院",201,专业组201,,NO,NO
柳州工学院,201,专业组201,,NO,NO
广西民族大学相思湖学院,201,专业组201,,NO,NO
桂林学院,201,专业组201,,NO,NO
桂林学院,202,专业组202,,NO,NO
桂林信息科技学院,201,专业组201,,NO,NO
桂林信息科技学院,202,专业组202,,NO,NO
南宁理工学院,201,专业组201,,NO,NO
贵阳信息科技学院,201,专业组201,,NO,NO
贵阳人文科技学院,201,专业组201,,NO,NO
南京理工大学紫金学院,201,专业组201,,NO,NO
南京航空航天大学金城学院,"广
201","专业组广
201",,NO,NO
广州华立学院(国际班),207,专业组207,,NO,NO
广州应用科技学院,201,专业组201,,NO,NO
广州应用科技学院,210,专业组210,,NO,NO
广州应用科技学院,211,专业组211,,NO,NO
广州应用科技学院,212,专业组212,,NO,NO
广州应用科技学院(联合培养),226,专业组226,,NO,NO
广州应用科技学院(联合培养),227,专业组227,,NO,NO
广州应用科技学院(联合培养),"院
228","专业组院
228",,NO,NO
广州应用科技学院(联合培养),229,专业组229,,NO,NO
天津外国语大学滨海外事学院,201,专业组201,,NO,NO
天津商业大学宝德学院,202,专业组202,,NO,NO
天津商业大学宝德学院,203,专业组203,,NO,NO
"考
天津商业大学宝德学院",204,专业组204,,NO,NO
天津医科大学临床医学院,201,专业组201,,NO,NO
天津医科大学临床医学院,202,专业组202,,NO,NO
"育
长春人文学院",201,专业组201,,NO,NO
电子科技大学成都学院,201,专业组201,,NO,NO
电子科技大学成都学院,202,专业组202,,NO,NO
"教
武汉华夏理工学院",201,专业组201,,NO,NO
广州商学院(中外合作办学/联合培养),202,专业组202,,NO,NO
"省
广州商学院",203,专业组203,,NO,NO
成都理工大学工程技术学院,201,专业组201,,NO,NO
四川传媒学院,201,专业组201,,NO,NO
成都银杏酒店管理学院,201,专业组201,,NO,NO
成都外国语学院,201,专业组201,,NO,NO
西安工商学院,"育
201","专业组育
201",,NO,NO
武汉传媒学院,201,专业组201,,NO,NO
武汉传媒学院,"教
213","专业组教
213",,NO,NO
南京传媒学院,201,专业组201,,NO,NO
"省
广州工商学院",201,专业组201,,NO,NO
"广
广州工商学院",206,专业组206,,NO,NO
广州科技职业技术大学(校企联合培养),209,专业组209,,NO,NO
广东科技学院(联合培养),204,专业组204,,NO,NO
广东科技学院(联合培养),208,专业组208,,NO,NO
广东科技学院(国际班),216,专业组216,,NO,NO
黑河学院,201,专业组201,,NO,NO
黑河学院,"广
202","专业组广
202",,NO,NO
福州外语外贸学院,201,专业组201,,NO,NO
福建江夏学院,201,专业组201,,NO,NO
泉州信息工程学院,201,专业组201,,NO,NO
豫章师范学院,201,专业组201,,NO,NO
豫章师范学院,202,专业组202,,NO,NO
豫章师范学院,203,专业组203,,NO,NO
江西软件职业技术大学,201,专业组201,,NO,NO
江西软件职业技术大学,202,专业组202,,NO,NO
长沙师范学院,201,专业组201,,NO,NO
湖南应用技术学院,201,专业组201,,NO,NO
湖南应用技术学院,202,专业组202,,NO,NO
肇庆医学院(原肇庆医学高等专科学校),202,专业组202,,NO,NO
琼台师范学院,"院
201","专业组院
201",,NO,NO
琼台师范学院,202,专业组202,,NO,NO
四川工业科技学院,201,专业组201,,NO,NO
南京师范大学泰州学院,201,专业组201,,NO,NO
南京师范大学泰州学院,202,专业组202,,NO,NO
"考
东莞城市学院",208,专业组208,,NO,NO
东莞城市学院,209,专业组209,,NO,NO
东莞城市学院(联合培养),211,专业组211,,NO,NO
"育
三亚学院",201,专业组201,,NO,NO
三亚学院,202,专业组202,,NO,NO
三亚学院,203,专业组203,,NO,NO
"教
三亚学院(中外合作办学)",204,专业组204,,NO,NO
三亚学院,205,专业组205,,NO,NO
三亚学院,213,专业组213,,NO,NO
"省
上海师范大学天华学院",201,专业组201,,NO,NO
西安明德理工学院,201,专业组201,,NO,NO
天津理工大学中环信息学院,201,专业组201,,NO,NO
北京科技大学天津学院,201,专业组201,,NO,NO
北京科技大学天津学院,202,专业组202,,NO,NO
北京中医药大学东方学院,"育
201","专业组育
201",,NO,NO
北京中医药大学东方学院,202,专业组202,,NO,NO
北京邮电大学世纪学院,201,专业组201,,NO,NO
广州新华学院,"教
201","专业组教
201",,NO,NO
"省
成都锦城学院",211,专业组211,,NO,NO
成都锦城学院,213,专业组213,,NO,NO
南京师范大学中北学院,201,专业组201,,NO,NO
广西城市职业大学,201,专业组201,,NO,NO
"广
湖南交通工程学院",201,专业组201,,NO,NO
湖南交通工程学院,202,专业组202,,NO,NO
南京医科大学康达学院,201,专业组201,,NO,NO
南京医科大学康达学院,202,专业组202,,NO,NO
南京医科大学康达学院,203,专业组203,,NO,NO
无锡学院,201,专业组201,,NO,NO
苏州城市学院,203,专业组203,,NO,NO
苏州大学应用技术学院,201,专业组201,,NO,NO
江苏大学京江学院,201,专业组201,,NO,NO
扬州大学广陵学院,201,专业组201,,NO,NO
扬州大学广陵学院,202,专业组202,,NO,NO
江苏师范大学科文学院,"广
201","专业组广
201",,NO,NO
江苏师范大学科文学院,202,专业组202,,NO,NO
南京财经大学红山学院,201,专业组201,,NO,NO
江苏科技大学苏州理工学院,201,专业组201,,NO,NO
常州大学怀德学院,201,专业组201,,NO,NO
南京审计大学金审学院,201,专业组201,,NO,NO
青岛工学院,201,专业组201,,NO,NO
青岛工学院,202,专业组202,,NO,NO
齐鲁理工学院,201,专业组201,,NO,NO
聊城大学东昌学院,201,专业组201,,NO,NO
西南财经大学天府学院,201,专业组201,,NO,NO
天津仁爱学院,201,专业组201,,NO,NO
天津仁爱学院,"院
202","专业组院
202",,NO,NO
天津仁爱学院,203,专业组203,,NO,NO
四川大学锦江学院,201,专业组201,,NO,NO
西安科技大学高新学院(国际班),205,专业组205,,NO,NO
四川文化艺术学院,201,专业组201,,NO,NO
"考
福建农林大学金山学院(中外合作办学)",201,专业组201,,NO,NO
天津财经大学珠江学院,201,专业组201,,NO,NO
合肥师范学院,201,专业组201,,NO,NO
"育
合肥师范学院",202,专业组202,,NO,NO
湖北第二师范学院,201,专业组201,,NO,NO
湖北第二师范学院(中外合作办学),202,专业组202,,NO,NO
"教
民政职业大学",201,专业组201,,NO,NO
宿迁学院,201,专业组201,,NO,NO
海南科技职业大学,201,专业组201,,NO,NO
"省
沧州交通学院",201,专业组201,,NO,NO
沧州交通学院,202,专业组202,,NO,NO
上海财经大学浙江学院,201,专业组201,,NO,NO
贵州师范学院,201,专业组201,,NO,NO
河北东方学院,201,专业组201,,NO,NO
河北东方学院,"育
202","专业组育
202",,NO,NO
运城职业技术大学,201,专业组201,,NO,NO
运城职业技术大学,202,专业组202,,NO,NO
广东第二师范学院,"教
211","专业组教
211",,NO,NO
"省
广东第二师范学院",214,专业组214,,NO,NO
广东第二师范学院(学分互认),229,专业组229,,NO,NO
广东第二师范学院(学分互认),230,专业组230,,NO,NO
"广
青岛电影学院",201,专业组201,,NO,NO
成都师范学院,201,专业组201,,NO,NO
四川电影电视学院,201,专业组201,,NO,NO
山西传媒学院,201,专业组201,,NO,NO
南昌师范学院,201,专业组201,,NO,NO
南昌师范学院,202,专业组202,,NO,NO
中国社会科学院大学,201,专业组201,,NO,NO
中国社会科学院大学,202,专业组202,,NO,NO
滇西应用技术大学,201,专业组201,,NO,NO
郑州西亚斯学院(中外合作办学),201,专业组201,,NO,NO
郑州西亚斯学院(中外合作办学),202,专业组202,,NO,NO
深圳技术大学,"广
204","专业组广
204",,NO,NO
河北科技工程职业技术大学,201,专业组201,,NO,NO
广西农业职业技术大学,201,专业组201,,NO,NO
贵阳康养职业大学,201,专业组201,,NO,NO
宁波诺丁汉大学,201,专业组201,,NO,NO
宁波诺丁汉大学,202,专业组202,,NO,NO
西交利物浦大学,201,专业组201,,NO,NO
北京师范大学-香港浸会大学联合国际学,院 201,专业组院 201,,NO,NO
温州肯恩大学,201,专业组201,,NO,NO
北京大学医学部,201,专业组201,,NO,NO
中国人民大学(苏州校区)(中外合作办学,) 201,专业组) 201,,NO,NO
北京交通大学(威海校区)(中外合作办学,"院
) 201","专业组院
) 201",,NO,NO
北京师范大学(珠海校区),201,专业组201,,NO,NO
东北大学秦皇岛分校,201,专业组201,,NO,NO
合肥工业大学(宣城校区),201,专业组201,,NO,NO
合肥工业大学(宣城校区),202,专业组202,,NO,NO
"考
山东大学威海分校",201,专业组201,,NO,NO
西南大学(荣昌校区),201,专业组201,,NO,NO
江西飞行学院,201,专业组201,,NO,NO
"育
河北环境工程学院",201,专业组201,,NO,NO
汕头大学医学院,221,专业组221,,NO,NO
"教
广东工业大学(揭阳校区)",251,专业组251,,NO,NO
香港珠海学院,201,专业组201,,NO,NO
清华大学,"院
202","专业组院
202",,NO,NO
北京交通大学(中外合作办学),208,专业组208,,NO,NO
"考
北京交通大学",209,专业组209,,NO,NO
北京航空航天大学,202,专业组202,,NO,NO
"育
北京航空航天大学(中外合作办学)",204,专业组204,,NO,NO
北京理工大学,202,专业组202,,NO,NO
北京理工大学(中外合作办学),204,专业组204,,NO,NO
"教
北京理工大学(中外合作办学)",205,专业组205,,NO,NO
"省
北京科技大学",202,专业组202,,NO,NO
北京化工大学(中外合作办学),205,专业组205,,NO,NO
北京化工大学(中外合作办学),206,专业组206,,NO,NO
北京工商大学,"育
201","专业组育
201",,NO,NO
北京工商大学,202,专业组202,,NO,NO
北京工商大学,"教
203","专业组教
203",,NO,NO
"广
北京石油化工学院",202,专业组202,,NO,NO
中国农业大学,203,专业组203,,NO,NO
中国农业大学(中外合作办学),206,专业组206,,NO,NO
北京林业大学,203,专业组203,,NO,NO
北京林业大学,204,专业组204,,NO,NO
北京林业大学(中外合作办学),"广
207","专业组广
207",,NO,NO
北京林业大学(中外合作办学),208,专业组208,,NO,NO
北京中医药大学,202,专业组202,,NO,NO
北京师范大学,202,专业组202,,NO,NO
北京师范大学,203,专业组203,,NO,NO
首都师范大学,"院
203","专业组院
203",,NO,NO
首都师范大学,204,专业组204,,NO,NO
"考
北京第二外国语学院",204,专业组204,,NO,NO
北京语言大学,204,专业组204,,NO,NO
"育
北京语言大学",205,专业组205,,NO,NO
中国传媒大学,203,专业组203,,NO,NO
"教
中国传媒大学(中外合作办学)",205,专业组205,,NO,NO
中国传媒大学(中外合作办学),206,专业组206,,NO,NO
"省
中央财经大学",203,专业组203,,NO,NO
中央财经大学(中外合作办学),204,专业组204,,NO,NO
首都经济贸易大学,202,专业组202,,NO,NO
北京体育大学,"育
202","专业组育
202",,NO,NO
北京体育大学,203,专业组203,,NO,NO
北京体育大学,"教
204","专业组教
204",,NO,NO
北京体育大学(中外合作办学),209,专业组209,,NO,NO
北京体育大学,212,专业组212,,NO,NO
中央美术学院,202,专业组202,,NO,NO
中央民族大学,204,专业组204,,NO,NO
"广
中央民族大学(中外合作办学)",206,专业组206,,NO,NO
天津大学,201,专业组201,,NO,NO
天津大学,202,专业组202,,NO,NO
天津大学,"广
203","专业组广
203",,NO,NO
天津科技大学,202,专业组202,,NO,NO
天津科技大学,204,专业组204,,NO,NO
天津科技大学(中外合作办学),207,专业组207,,NO,NO
天津科技大学(中外合作办学),208,专业组208,,NO,NO
天津科技大学(中外合作办学),"院
209","专业组院
209",,NO,NO
中国民航大学,204,专业组204,,NO,NO
天津理工大学,202,专业组202,,NO,NO
"育
天津理工大学(中外合作办学)",203,专业组203,,NO,NO
天津农学院,201,专业组201,,NO,NO
"教
天津农学院",203,专业组203,,NO,NO
"省
天津中医药大学",204,专业组204,,NO,NO
天津师范大学,202,专业组202,,NO,NO
天津师范大学,"育
205","专业组育
205",,NO,NO
天津职业技术师范大学,201,专业组201,,NO,NO
天津外国语大学,"教
204","专业组教
204",,NO,NO
天津财经大学,202,专业组202,,NO,NO
"广
河北地质大学",202,专业组202,,NO,NO
华北水利水电大学,202,专业组202,,NO,NO
华北水利水电大学(中外合作办学),203,专业组203,,NO,NO
河北工业大学,201,专业组201,,NO,NO
华北理工大学,204,专业组204,,NO,NO
华北理工大学,210,专业组210,,NO,NO
华北理工大学,"广
211","专业组广
211",,NO,NO
河北北方学院,"院
202","专业组院
202",,NO,NO
"考
衡水学院",202,专业组202,,NO,NO
衡水学院,203,专业组203,,NO,NO
衡水学院(中外合作办学),205,专业组205,,NO,NO
"育
邯郸学院",202,专业组202,,NO,NO
"教
沧州师范学院",204,专业组204,,NO,NO
石家庄铁道大学,202,专业组202,,NO,NO
"省
石家庄铁道大学",203,专业组203,,NO,NO
石家庄铁道大学,205,专业组205,,NO,NO
山西大学,207,专业组207,,NO,NO
太原科技大学,"育
202","专业组育
202",,NO,NO
中北大学,"教
204","专业组教
204",,NO,NO
中北大学,208,专业组208,,NO,NO
中北大学,209,专业组209,,NO,NO
太原理工大学,202,专业组202,,NO,NO
"广
山西农业大学",206,专业组206,,NO,NO
山西农业大学,207,专业组207,,NO,NO
山西医科大学,203,专业组203,,NO,NO
山西师范大学,205,专业组205,,NO,NO
山西师范大学,"广
206","专业组广
206",,NO,NO
山西师范大学,207,专业组207,,NO,NO
山西大同大学,202,专业组202,,NO,NO
忻州师范学院,"院
201","专业组院
201",,NO,NO
内蒙古大学,208,专业组208,,NO,NO
"考
内蒙古大学",209,专业组209,,NO,NO
内蒙古大学,211,专业组211,,NO,NO
"育
内蒙古大学",212,专业组212,,NO,NO
"教
内蒙古大学",215,专业组215,,NO,NO
内蒙古农业大学,"育
204","专业组育
204",,NO,NO
内蒙古师范大学,"教
202","专业组教
202",,NO,NO
内蒙古民族大学,203,专业组203,,NO,NO
辽宁大学(中外合作办学),205,专业组205,,NO,NO
"广
辽宁大学(中外合作办学)",213,专业组213,,NO,NO
大连理工大学,201,专业组201,,NO,NO
大连理工大学,203,专业组203,,NO,NO
大连理工大学(中外合作办学),204,专业组204,,NO,NO
沈阳理工大学,"广
202","专业组广
202",,NO,NO
东北大学,203,专业组203,,NO,NO
东北大学(中外合作办学),204,专业组204,,NO,NO
东北大学(中外合作办学),205,专业组205,,NO,NO
东北大学,"院
206","专业组院
206",,NO,NO
辽宁石油化工大学,201,专业组201,,NO,NO
"考
辽宁石油化工大学",202,专业组202,,NO,NO
辽宁石油化工大学,203,专业组203,,NO,NO
辽宁石油化工大学(中外合作办学),204,专业组204,,NO,NO
"育
辽宁石油化工大学(中外合作办学)",205,专业组205,,NO,NO
沈阳化工大学,201,专业组201,,NO,NO
"教
沈阳化工大学",204,专业组204,,NO,NO
沈阳化工大学,205,专业组205,,NO,NO
"省
大连交通大学",202,专业组202,,NO,NO
大连交通大学,204,专业组204,,NO,NO
大连交通大学(中外合作办学),207,专业组207,,NO,NO
大连交通大学(中外合作办学),"育
209","专业组育
209",,NO,NO
大连海事大学,"教
204","专业组教
204",,NO,NO
大连海事大学(中外合作办学),205,专业组205,,NO,NO
大连工业大学(中外合作办学),207,专业组207,,NO,NO
"广
沈阳建筑大学",201,专业组201,,NO,NO
锦州医科大学(中外合作办学),"广
204","专业组广
204",,NO,NO
沈阳药科大学,"院
204","专业组院
204",,NO,NO
沈阳药科大学,205,专业组205,,NO,NO
沈阳药科大学,206,专业组206,,NO,NO
辽宁师范大学(中外合作办学),204,专业组204,,NO,NO
"考
渤海大学",202,专业组202,,NO,NO
鞍山师范学院,202,专业组202,,NO,NO
"育
大连外国语大学",204,专业组204,,NO,NO
大连外国语大学,205,专业组205,,NO,NO
"教
东北财经大学",204,专业组204,,NO,NO
东北财经大学(中外合作办学),206,专业组206,,NO,NO
"省
东北财经大学(中外合作办学)",208,专业组208,,NO,NO
吉林大学,208,专业组208,,NO,NO
吉林大学,"育
210","专业组育
210",,NO,NO
吉林大学,214,专业组214,,NO,NO
吉林大学,"教
215","专业组教
215",,NO,NO
"广
吉林大学",225,专业组225,,NO,NO
延边大学,202,专业组202,,NO,NO
长春理工大学,205,专业组205,,NO,NO
长春理工大学(中外合作办学),207,专业组207,,NO,NO
长春理工大学(中外合作办学),208,专业组208,,NO,NO
东北电力大学,"广
202","专业组广
202",,NO,NO
东北电力大学,203,专业组203,,NO,NO
东北电力大学(中外合作办学),204,专业组204,,NO,NO
